OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded,formatted
1,,1,250,69.44444444, ,,355.8737414,343.8107767,151.1869412,-33.9801823,100,7/6/2024 14:44,321,320,151.18694,-33.98018,"151.18694,-33.98018,100"
1,,1,250,69.44444444, ,,355.8737414,343.8107937,151.1867673,-33.97968552,100,7/6/2024 14:44,322,321,151.18676,-33.97968,"151.18676,-33.97968,100"
1,,1,250,69.44444444, ,,355.8737414,343.810705,151.1865934,-33.97918873,100,7/6/2024 14:44,323,322,151.18659,-33.97918,"151.18659,-33.97918,100"
1,,1,250,69.44444444, ,,355.8737414,343.810705,151.1864194,-33.97869193,100,7/6/2024 14:44,324,323,151.18641,-33.97869,"151.18641,-33.97869,100"
1,,1,250,69.44444444, ,,355.8737414,343.810705,151.1862455,-33.97819514,100,7/6/2024 14:44,325,324,151.18624,-33.97819,"151.18624,-33.97819,100"
1,,1,250,69.44444444, ,,355.8737414,343.8108313,151.1860716,-33.97769834,100,7/6/2024 14:44,326,325,151.18607,-33.97769,"151.18607,-33.97769,100"
1,,1,250,69.44444444, ,,355.8737414,343.8108484,151.1858976,-33.97720153,100,7/6/2024 14:44,327,326,151.18589,-33.9772,"151.18589,-33.97720,100"
1,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1857237,-33.97670473,100,7/6/2024 14:44,328,327,151.18572,-33.9767,"151.18572,-33.97670,100"
1,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1855498,-33.97620792,100,7/6/2024 14:44,329,328,151.18554,-33.9762,"151.18554,-33.97620,100"
1,,1,250,69.44444444, ,,355.8737414,343.8108655,151.1853759,-33.97571111,100,7/6/2024 14:44,330,329,151.18537,-33.97571,"151.18537,-33.97571,100"
1,,1,250,69.44444444, ,,355.8737414,340.4632371,151.1851987,-33.97521516,100,7/6/2024 14:44,331,330,151.18519,-33.97521,"151.18519,-33.97521,100"
1,,1,250,69.44444444, ,,355.8737414,340.4632979,151.1849901,-33.97472761,100,7/6/2024 14:44,332,331,151.18499,-33.97472,"151.18499,-33.97472,100"
1,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1847815,-33.97424006,100,7/6/2024 14:44,333,332,151.18478,-33.97424,"151.18478,-33.97424,100"
1,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1845729,-33.97375251,100,7/6/2024 14:44,334,333,151.18457,-33.97375,"151.18457,-33.97375,100"
1,,1,250,69.44444444, ,,355.8737414,340.4633215,151.1843642,-33.97326495,100,7/6/2024 14:44,335,334,151.18436,-33.97326,"151.18436,-33.97326,100"
1,,1,250,69.44444444, ,,355.8737414,340.4634969,151.1841556,-33.97277739,100,7/6/2024 14:44,336,335,151.18415,-33.97277,"151.18415,-33.97277,100"
1,,1,250,69.44444444, ,,355.8737414,340.4634265,151.183947,-33.97228983,100,7/6/2024 14:44,337,336,151.18394,-33.97228,"151.18394,-33.97228,100"
1,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1837384,-33.97180227,0,7/6/2024 14:44,338,337,151.18373,-33.9718,"151.18373,-33.97180,0"
1,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1835298,-33.9713147,0,7/6/2024 14:44,339,338,151.18352,-33.97131,"151.18352,-33.97131,0"
1,,1,250,69.44444444, ,,355.8737414,340.4633351,151.1833212,-33.97082713,0,7/6/2024 14:44,340,339,151.18332,-33.97082,"151.18332,-33.97082,0"
1,,1,250,69.44444444, ,,355.8737414,340.4634046,151.1831126,-33.97033956,0,7/6/2024 14:44,341,340,151.18311,-33.97033,"151.18311,-33.97033,0"
1,,1,250,69.44444444, ,,355.8737414,340.4633253,151.1829039,-33.96985199,0,7/6/2024 14:44,342,341,151.1829,-33.96985,"151.18290,-33.96985,0"
1,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1826953,-33.96936441,50,7/6/2024 14:44,343,342,151.18269,-33.96936,"151.18269,-33.96936,50"
1,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1824867,-33.96887683,50,7/6/2024 14:44,344,343,151.18248,-33.96887,"151.18248,-33.96887,50"
1,,1,250,69.44444444, ,,355.8737414,340.4632825,151.1822781,-33.96838924,50,7/6/2024 14:44,345,344,151.18227,-33.96838,"151.18227,-33.96838,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553114,151.1820815,-33.96789829,50,7/6/2024 14:44,346,345,151.18208,-33.96789,"151.18208,-33.96789,50"
1,,1,250,69.44444444, ,,355.8737414,342.2552988,151.1818914,-33.96740553,50,7/6/2024 14:44,347,346,151.18189,-33.9674,"151.18189,-33.96740,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553199,151.1817013,-33.96691277,50,7/6/2024 14:44,348,347,151.1817,-33.96691,"151.18170,-33.96691,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553199,151.1815111,-33.96642,50,7/6/2024 14:44,349,348,151.18151,-33.96642,"151.18151,-33.96642,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553199,151.181321,-33.96592723,50,7/6/2024 14:44,350,349,151.18132,-33.96592,"151.18132,-33.96592,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553899,151.1811309,-33.96543446,50,7/6/2024 14:44,351,350,151.18113,-33.96543,"151.18113,-33.96543,50"
1,,1,250,69.44444444, ,,355.8737414,342.2553284,151.1809407,-33.96494168,50,7/6/2024 14:44,352,351,151.18094,-33.96494,"151.18094,-33.96494,50"
1,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1807506,-33.96444891,50,7/6/2024 14:44,353,352,151.18075,-33.96444,"151.18075,-33.96444,50"
1,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1805605,-33.96395613,50,7/6/2024 14:44,354,353,151.18056,-33.96395,"151.18056,-33.96395,50"
1,,1,250,69.44444444, ,,355.8737414,342.2552667,151.1803704,-33.96346334,50,7/6/2024 14:44,355,354,151.18037,-33.96346,"151.18037,-33.96346,50"
1,,1,250,69.44444444, ,,355.8737414,342.2552827,151.1801802,-33.96297055,50,7/6/2024 14:44,356,355,151.18018,-33.96297,"151.18018,-33.96297,50"
2,,1,250,69.44444444, ,,356.1675991,260.6649383,151.1635109,-33.93989434,300,7/6/2024 14:44,357,356,151.16351,-33.93989,"151.16351,-33.93989,300"
2,,1,250,69.44444444, ,,356.1675991,260.6651912,151.1628935,-33.93996848,300,7/6/2024 14:44,358,357,151.16289,-33.93996,"151.16289,-33.93996,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647343,151.1622761,-33.94004261,300,7/6/2024 14:44,359,358,151.16227,-33.94004,"151.16227,-33.94004,300"
2,,1,250,69.44444444, ,,356.1675991,260.664987,151.1616587,-33.94011675,300,7/6/2024 14:44,360,359,151.16165,-33.94011,"151.16165,-33.94011,300"
2,,1,250,69.44444444, ,,356.1675991,260.6652975,151.1610413,-33.94019088,300,7/6/2024 14:44,361,360,151.16104,-33.94019,"151.16104,-33.94019,300"
2,,1,250,69.44444444, ,,356.1675991,260.6648416,151.1604239,-33.94026502,300,7/6/2024 14:45,362,361,151.16042,-33.94026,"151.16042,-33.94026,300"
2,,1,250,69.44444444, ,,356.1675991,260.6650936,151.1598066,-33.94033915,300,7/6/2024 14:45,363,362,151.1598,-33.94033,"151.15980,-33.94033,300"
2,,1,250,69.44444444, ,,356.1675991,260.6650499,151.1591892,-33.94041329,300,7/6/2024 14:45,364,363,151.15918,-33.94041,"151.15918,-33.94041,300"
2,,1,250,69.44444444, ,,356.1675991,260.6652433,151.1585718,-33.94048742,300,7/6/2024 14:45,365,364,151.15857,-33.94048,"151.15857,-33.94048,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647889,151.1579544,-33.94056156,300,7/6/2024 14:45,366,365,151.15795,-33.94056,"151.15795,-33.94056,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649682,151.157337,-33.94063569,300,7/6/2024 14:45,367,366,151.15733,-33.94063,"151.15733,-33.94063,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649388,151.1567196,-33.94070983,300,7/6/2024 14:45,368,367,151.15671,-33.9407,"151.15671,-33.94070,300"
2,,1,250,69.44444444, ,,356.1675991,260.6652474,151.1561022,-33.94078396,300,7/6/2024 14:45,369,368,151.1561,-33.94078,"151.15610,-33.94078,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647366,151.1554848,-33.9408581,300,7/6/2024 14:45,370,369,151.15548,-33.94085,"151.15548,-33.94085,300"
2,,1,250,69.44444444, ,,356.1675991,260.6650448,151.1548674,-33.94093223,300,7/6/2024 14:45,371,370,151.15486,-33.94093,"151.15486,-33.94093,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649798,151.15425,-33.94100636,300,7/6/2024 14:45,372,371,151.15424,-33.941,"151.15424,-33.94100,300"
2,,1,250,69.44444444, ,,356.1675991,260.6652514,151.1536326,-33.9410805,300,7/6/2024 14:45,373,372,151.15363,-33.94108,"151.15363,-33.94108,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647999,151.1530152,-33.94115463,300,7/6/2024 14:45,374,373,151.15301,-33.94115,"151.15301,-33.94115,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649919,151.1523978,-33.94122877,300,7/6/2024 14:45,375,374,151.15239,-33.94122,"151.15239,-33.94122,300"
2,,1,250,69.44444444, ,,356.1675991,260.6648913,151.1517804,-33.9413029,300,7/6/2024 14:45,376,375,151.15178,-33.9413,"151.15178,-33.94130,300"
2,,1,250,69.44444444, ,,356.1675991,260.6651979,151.151163,-33.94137703,300,7/6/2024 14:45,377,376,151.15116,-33.94137,"151.15116,-33.94137,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647479,151.1505456,-33.94145117,300,7/6/2024 14:45,378,377,151.15054,-33.94145,"151.15054,-33.94145,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649967,151.1499282,-33.9415253,300,7/6/2024 14:45,379,378,151.14992,-33.94152,"151.14992,-33.94152,300"
2,,1,250,69.44444444, ,,356.1675991,260.6648391,151.1493108,-33.94159944,300,7/6/2024 14:45,380,379,151.14931,-33.94159,"151.14931,-33.94159,300"
2,,1,250,69.44444444, ,,356.1675991,260.6652021,151.1486934,-33.94167357,300,7/6/2024 14:45,381,380,151.14869,-33.94167,"151.14869,-33.94167,300"
2,,1,250,69.44444444, ,,356.1675991,260.6647534,151.148076,-33.9417477,300,7/6/2024 14:45,382,381,151.14807,-33.94174,"151.14807,-33.94174,300"
2,,1,250,69.44444444, ,,356.1675991,260.6650015,151.1474586,-33.94182184,300,7/6/2024 14:45,383,382,151.14745,-33.94182,"151.14745,-33.94182,300"
2,,1,250,69.44444444, ,,356.1675991,260.6651921,151.1468412,-33.94189597,300,7/6/2024 14:45,384,383,151.14684,-33.94189,"151.14684,-33.94189,300"
2,,1,250,69.44444444, ,,356.1675991,260.6651491,151.1462238,-33.9419701,300,7/6/2024 14:45,385,384,151.14622,-33.94197,"151.14622,-33.94197,300"
2,,1,250,69.44444444, ,,356.1675991,260.6650491,151.1456064,-33.94204424,300,7/6/2024 14:45,386,385,151.1456,-33.94204,"151.14560,-33.94204,300"
2,,1,250,69.44444444, ,,356.1675991,260.6649493,151.144989,-33.94211837,300,7/6/2024 14:45,387,386,151.14498,-33.94211,"151.14498,-33.94211,300"
2,,1,250,69.44444444, ,,356.1675991,260.6651962,151.1443716,-33.9421925,300,7/6/2024 14:45,388,387,151.14437,-33.94219,"151.14437,-33.94219,300"
2,,1,250,69.44444444, ,,356.1675991,210.465521,151.1437542,-33.94226664,300,7/6/2024 14:45,389,388,151.14375,-33.94226,"151.14375,-33.94226,300"
2,,1,250,69.44444444, ,,356.1675991,210.465521,151.1432252,-33.94244785,300,7/6/2024 14:45,390,389,151.14322,-33.94244,"151.14322,-33.94244,300"
2,,1,250,69.44444444, ,,356.1675991,210.4656527,151.1429182,-33.94289839,300,7/6/2024 14:45,391,390,151.14291,-33.94289,"151.14291,-33.94289,300"
2,,1,250,69.44444444, ,,356.1675991,210.4656422,151.1426112,-33.94334893,300,7/6/2024 14:45,392,391,151.14261,-33.94334,"151.14261,-33.94334,300"
2,,1,250,69.44444444, ,,356.1675991,210.465584,151.1423043,-33.94379947,300,7/6/2024 14:45,393,392,151.1423,-33.94379,"151.14230,-33.94379,300"
2,,1,250,69.44444444, ,,356.1675991,210.467054,151.1419973,-33.94425,300,7/6/2024 14:45,394,393,151.14199,-33.94424,"151.14199,-33.94424,300"
2,,1,250,69.44444444, ,,356.1675991,210.4656356,151.1416904,-33.94470053,300,7/6/2024 14:45,395,394,151.14169,-33.9447,"151.14169,-33.94470,300"
2,,1,250,69.44444444, ,,356.1675991,210.465532,151.1413834,-33.94515106,300,7/6/2024 14:45,396,395,151.14138,-33.94515,"151.14138,-33.94515,300"
2,,1,250,69.44444444, ,,356.1675991,210.4653384,151.1410764,-33.94560158,300,7/6/2024 14:45,397,396,151.14107,-33.9456,"151.14107,-33.94560,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655836,151.1407695,-33.94605211,300,7/6/2024 14:45,398,397,151.14076,-33.94605,"151.14076,-33.94605,300"
2,,1,250,69.44444444, ,,356.1675991,210.4656092,151.1404625,-33.94650263,300,7/6/2024 14:45,399,398,151.14046,-33.9465,"151.14046,-33.94650,300"
2,,1,250,69.44444444, ,,356.1675991,210.4652883,151.1401556,-33.94695315,300,7/6/2024 14:45,400,399,151.14015,-33.94695,"151.14015,-33.94695,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655321,151.1398486,-33.94740366,300,7/6/2024 14:45,401,400,151.13984,-33.9474,"151.13984,-33.94740,300"
2,,1,250,69.44444444, ,,356.1675991,210.4656855,151.1395416,-33.94785418,300,7/6/2024 14:45,402,401,151.13954,-33.94785,"151.13954,-33.94785,300"
2,,1,250,69.44444444, ,,356.1675991,210.4635686,151.1392347,-33.94830469,300,7/6/2024 14:45,403,402,151.13923,-33.9483,"151.13923,-33.94830,300"
2,,1,250,69.44444444, ,,356.1675991,210.4664627,151.1389277,-33.9487552,300,7/6/2024 14:45,404,403,151.13892,-33.94875,"151.13892,-33.94875,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655068,151.1386208,-33.9492057,300,7/6/2024 14:45,405,404,151.13862,-33.9492,"151.13862,-33.94920,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655322,151.1383138,-33.94965621,300,7/6/2024 14:45,406,405,151.13831,-33.94965,"151.13831,-33.94965,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655576,151.1380068,-33.95010671,300,7/6/2024 14:45,407,406,151.138,-33.9501,"151.13800,-33.95010,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655828,151.1376999,-33.95055721,300,7/6/2024 14:45,408,407,151.13769,-33.95055,"151.13769,-33.95055,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655828,151.1373929,-33.95100771,300,7/6/2024 14:45,409,408,151.13739,-33.951,"151.13739,-33.95100,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655449,151.137086,-33.9514582,300,7/6/2024 14:45,410,409,151.13708,-33.95145,"151.13708,-33.95145,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655331,151.136779,-33.95190869,300,7/6/2024 14:45,411,410,151.13677,-33.9519,"151.13677,-33.95190,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654619,151.136472,-33.95235918,300,7/6/2024 14:45,412,411,151.13647,-33.95235,"151.13647,-33.95235,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655924,151.1361651,-33.95280967,300,7/6/2024 14:45,413,412,151.13616,-33.9528,"151.13616,-33.95280,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654027,151.1358581,-33.95326016,300,7/6/2024 14:45,414,413,151.13585,-33.95326,"151.13585,-33.95326,300"
2,,1,250,69.44444444, ,,356.1675991,210.4655331,151.1355512,-33.95371064,300,7/6/2024 14:45,415,414,151.13555,-33.95371,"151.13555,-33.95371,300"
2,,1,250,69.44444444, ,,356.1675991,210.465462,151.1352442,-33.95416112,300,7/6/2024 14:45,416,415,151.13524,-33.95416,"151.13524,-33.95416,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654739,151.1349372,-33.9546116,300,7/6/2024 14:45,417,416,151.13493,-33.95461,"151.13493,-33.95461,300"
2,,1,250,69.44444444, ,,356.1675991,210.4657225,151.1346303,-33.95506207,300,7/6/2024 14:45,418,417,151.13463,-33.95506,"151.13463,-33.95506,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654148,151.1343233,-33.95551255,300,7/6/2024 14:45,419,418,151.13432,-33.95551,"151.13432,-33.95551,300"
2,,1,250,69.44444444, ,,356.1675991,210.465474,151.1340164,-33.95596302,300,7/6/2024 14:45,420,419,151.13401,-33.95596,"151.13401,-33.95596,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654031,151.1337094,-33.95641349,300,7/6/2024 14:45,421,420,151.1337,-33.95641,"151.13370,-33.95641,300"
2,,1,250,69.44444444, ,,356.1675991,210.4654031,151.1334024,-33.95686395,300,7/6/2024 14:46,422,421,151.1334,-33.95686,"151.13340,-33.95686,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116035,151.1330955,-33.95731442,300,7/6/2024 14:46,423,422,151.13309,-33.95731,"151.13309,-33.95731,300"
2,,1,250,69.44444444, ,,356.1675991,183.9113437,151.1327885,-33.95776488,300,7/6/2024 14:46,424,423,151.13278,-33.95776,"151.13278,-33.95776,300"
2,,1,250,69.44444444, ,,356.1675991,183.9113437,151.1326093,-33.95824724,300,7/6/2024 14:46,425,424,151.1326,-33.95824,"151.13260,-33.95824,300"
2,,1,250,69.44444444, ,,356.1675991,183.9118499,151.1325652,-33.95876338,300,7/6/2024 14:46,426,425,151.13256,-33.95876,"151.13256,-33.95876,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114649,151.1325212,-33.95927952,300,7/6/2024 14:46,427,426,151.13252,-33.95927,"151.13252,-33.95927,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115776,151.1324771,-33.95979565,300,7/6/2024 14:46,428,427,151.13247,-33.95979,"151.13247,-33.95979,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114623,151.132433,-33.96031178,300,7/6/2024 14:46,429,428,151.13243,-33.96031,"151.13243,-33.96031,300"
2,,1,250,69.44444444, ,,356.1675991,183.9113935,151.132389,-33.96082791,300,7/6/2024 14:46,430,429,151.13238,-33.96082,"151.13238,-33.96082,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116609,151.1323449,-33.96134403,300,7/6/2024 14:46,431,430,151.13234,-33.96134,"151.13234,-33.96134,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115689,151.1323009,-33.96186015,300,7/6/2024 14:46,432,431,151.1323,-33.96186,"151.13230,-33.96186,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115002,151.1322568,-33.96237627,300,7/6/2024 14:46,433,432,151.13225,-33.96237,"151.13225,-33.96237,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114088,151.1322128,-33.96289238,300,7/6/2024 14:46,434,433,151.13221,-33.96289,"151.13221,-33.96289,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116746,151.1321687,-33.9634085,300,7/6/2024 14:46,435,434,151.13216,-33.9634,"151.13216,-33.96340,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117076,151.1321247,-33.9639246,300,7/6/2024 14:46,436,435,151.13212,-33.96392,"151.13212,-33.96392,300"
2,,1,250,69.44444444, ,,356.1675991,183.911555,151.1320806,-33.96444071,300,7/6/2024 14:46,437,436,151.13208,-33.96444,"151.13208,-33.96444,300"
2,,1,250,69.44444444, ,,356.1675991,183.9113725,151.1320366,-33.96495681,300,7/6/2024 14:46,438,437,151.13203,-33.96495,"151.13203,-33.96495,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116746,151.1319925,-33.96547291,300,7/6/2024 14:46,439,438,151.13199,-33.96547,"151.13199,-33.96547,300"
2,,1,250,69.44444444, ,,356.1675991,183.911527,151.1319484,-33.965989,300,7/6/2024 14:46,440,439,151.13194,-33.96598,"151.13194,-33.96598,300"
2,,1,250,69.44444444, ,,356.1675991,183.9113503,151.1319044,-33.9665051,300,7/6/2024 14:46,441,440,151.1319,-33.9665,"151.13190,-33.96650,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116117,151.1318603,-33.96702119,300,7/6/2024 14:46,442,441,151.13186,-33.96702,"151.13186,-33.96702,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115008,151.1318163,-33.96753727,300,7/6/2024 14:46,443,442,151.13181,-33.96753,"151.13181,-33.96753,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117554,151.1317722,-33.96805335,300,7/6/2024 14:46,444,443,151.13177,-33.96805,"151.13177,-33.96805,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115525,151.1317282,-33.96856943,300,7/6/2024 14:46,445,444,151.13172,-33.96856,"151.13172,-33.96856,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114147,151.1316841,-33.96908551,300,7/6/2024 14:46,446,445,151.13168,-33.96908,"151.13168,-33.96908,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116933,151.1316401,-33.96960158,300,7/6/2024 14:46,447,446,151.13164,-33.9696,"151.13164,-33.96960,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114967,151.131596,-33.97011765,300,7/6/2024 14:46,448,447,151.13159,-33.97011,"151.13159,-33.97011,300"
2,,1,250,69.44444444, ,,356.1675991,183.9118287,151.131552,-33.97063372,300,7/6/2024 14:46,449,448,151.13155,-33.97063,"151.13155,-33.97063,300"
2,,1,250,69.44444444, ,,356.1675991,183.911664,151.1315079,-33.97114979,300,7/6/2024 14:46,450,449,151.1315,-33.97114,"151.13150,-33.97114,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115024,151.1314638,-33.97166585,300,7/6/2024 14:46,451,450,151.13146,-33.97166,"151.13146,-33.97166,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117963,151.1314198,-33.9721819,300,7/6/2024 14:46,452,451,151.13141,-33.97218,"151.13141,-33.97218,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116077,151.1313757,-33.97269796,300,7/6/2024 14:46,453,452,151.13137,-33.97269,"151.13137,-33.97269,300"
2,,1,250,69.44444444, ,,356.1675991,183.9114509,151.1313317,-33.97321401,300,7/6/2024 14:46,454,453,151.13133,-33.97321,"151.13133,-33.97321,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117092,151.1312876,-33.97373006,300,7/6/2024 14:46,455,454,151.13128,-33.97373,"151.13128,-33.97373,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115544,151.1312436,-33.9742461,300,7/6/2024 14:46,456,455,151.13124,-33.97424,"151.13124,-33.97424,300"
2,,1,250,69.44444444, ,,356.1675991,183.9118072,151.1311995,-33.97476215,300,7/6/2024 14:46,457,456,151.13119,-33.97476,"151.13119,-33.97476,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116816,151.1311555,-33.97527818,300,7/6/2024 14:46,458,457,151.13115,-33.97527,"151.13115,-33.97527,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115038,151.1311114,-33.97579422,300,7/6/2024 14:46,459,458,151.13111,-33.97579,"151.13111,-33.97579,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117776,151.1310674,-33.97631025,300,7/6/2024 14:46,460,459,151.13106,-33.97631,"151.13106,-33.97631,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116287,151.1310233,-33.97682628,300,7/6/2024 14:46,461,460,151.13102,-33.97682,"151.13102,-33.97682,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115088,151.1309792,-33.97734231,300,7/6/2024 14:46,462,461,151.13097,-33.97734,"151.13097,-33.97734,300"
2,,1,250,69.44444444, ,,356.1675991,183.9116968,151.1309352,-33.97785833,300,7/6/2024 14:46,463,462,151.13093,-33.97785,"151.13093,-33.97785,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115784,151.1308911,-33.97837435,300,7/6/2024 14:46,464,463,151.13089,-33.97837,"151.13089,-33.97837,300"
2,,1,250,69.44444444, ,,356.1675991,183.9118145,151.1308471,-33.97889037,300,7/6/2024 14:46,465,464,151.13084,-33.97889,"151.13084,-33.97889,300"
2,,1,250,69.44444444, ,,356.1675991,183.9112959,151.130803,-33.97940638,300,7/6/2024 14:46,466,465,151.1308,-33.9794,"151.13080,-33.97940,300"
2,,1,250,69.44444444, ,,356.1675991,183.911505,151.130759,-33.97992239,300,7/6/2024 14:46,467,466,151.13075,-33.97992,"151.13075,-33.97992,300"
2,,1,250,69.44444444, ,,356.1675991,183.911826,151.1307149,-33.9804384,300,7/6/2024 14:46,468,467,151.13071,-33.98043,"151.13071,-33.98043,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115934,151.1306709,-33.98095441,300,7/6/2024 14:46,469,468,151.13067,-33.98095,"151.13067,-33.98095,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117235,151.1306268,-33.98147041,300,7/6/2024 14:46,470,469,151.13062,-33.98147,"151.13062,-33.98147,300"
2,,1,250,69.44444444, ,,356.1675991,183.9118493,151.1305827,-33.98198641,300,7/6/2024 14:46,471,470,151.13058,-33.98198,"151.13058,-33.98198,300"
2,,1,250,69.44444444, ,,356.1675991,183.9115806,151.1305387,-33.9825024,300,7/6/2024 14:46,472,471,151.13053,-33.9825,"151.13053,-33.98250,300"
2,,1,250,69.44444444, ,,356.1675991,183.9117278,151.1304946,-33.98301839,300,7/6/2024 14:46,473,472,151.13049,-33.98301,"151.13049,-33.98301,300"
2,,1,250,69.44444444, ,,356.1675991,183.911691,151.1304506,-33.98353438,300,7/6/2024 14:46,474,473,151.13045,-33.98353,"151.13045,-33.98353,300"
2,,1,250,69.44444444, ,,356.1675991,177.2739089,151.1304629,-33.98405085,300,7/6/2024 14:46,475,474,151.13046,-33.98405,"151.13046,-33.98405,300"
2,,1,250,69.44444444, ,,356.1675991,177.2734863,151.130494,-33.98456748,300,7/6/2024 14:46,476,475,151.13049,-33.98456,"151.13049,-33.98456,300"
2,,1,250,69.44444444, ,,356.1675991,177.2737902,151.1305252,-33.98508411,300,7/6/2024 14:46,477,476,151.13052,-33.98508,"151.13052,-33.98508,300"
2,,1,250,69.44444444, ,,356.1675991,177.2737227,151.1305563,-33.98560073,300,7/6/2024 14:46,478,477,151.13055,-33.9856,"151.13055,-33.98560,300"
2,,1,250,69.44444444, ,,356.1675991,177.2736722,151.1305875,-33.98611735,300,7/6/2024 14:46,479,478,151.13058,-33.98611,"151.13058,-33.98611,300"
2,,1,250,69.44444444, ,,356.1675991,177.2736051,151.1306186,-33.98663396,300,7/6/2024 14:46,480,479,151.13061,-33.98663,"151.13061,-33.98663,300"
2,,1,250,69.44444444, ,,356.1675991,177.273555,151.1306498,-33.98715058,300,7/6/2024 14:46,481,480,151.13064,-33.98715,"151.13064,-33.98715,300"
2,,1,250,69.44444444, ,,356.1675991,177.2738395,151.1306809,-33.98766719,300,7/6/2024 14:47,482,481,151.13068,-33.98766,"151.13068,-33.98766,300"
2,,1,250,69.44444444, ,,356.1675991,177.2734219,151.1307121,-33.98818379,300,7/6/2024 14:47,483,482,151.13071,-33.98818,"151.13071,-33.98818,300"
2,,1,250,69.44444444, ,,356.1675991,177.2737224,151.1307432,-33.9887004,300,7/6/2024 14:47,484,483,151.13074,-33.9887,"151.13074,-33.98870,300"
2,,1,250,69.44444444, ,,356.1675991,177.2736557,151.1307744,-33.989217,300,7/6/2024 14:47,485,484,151.13077,-33.98921,"151.13077,-33.98921,300"
